movieId,qtdRatings,summRatings,meanRatings
71640,31.00,110.00,3.55
8537,117.00,351.00,3.00
57023,4.00,15.50,3.88
104795,1.00,3.00,3.00
1913,1826.00,6836.00,3.74
64750,16.00,44.50,2.78
121269,10.00,21.00,2.10
121013,1.00,3.00,3.00
5937,158.00,595.50,3.77
55820,12798.00,51052.00,3.99
2329,27261.00,113201.00,4.15
44421,29.00,103.50,3.57
139511,4.00,11.50,2.88
8191,302.00,1144.50,3.79
5734,204.00,314.50,1.54
5374,55.00,94.50,1.72
88857,2.00,2.50,1.25
8580,485.00,1905.50,3.93
3612,145.00,495.00,3.41
99061,12.00,26.50,2.21
79388,11.00,36.00,3.27
84504,7.00,25.00,3.57
131786,1.00,2.50,2.50
142192,3.00,11.00,3.67
2547,20.00,56.50,2.83
4157,69.00,219.50,3.18
62586,69.00,163.50,2.37
2230,13.00,24.50,1.88
62153,18.00,58.00,3.22
130275,1.00,3.00,3.00
123347,2.00,4.50,2.25
128199,1.00,3.00,3.00
5553,1020.00,3178.50,3.12
107106,1.00,0.50,0.50
94941,3.00,11.00,3.67
73101,162.00,577.00,3.56
72601,75.00,216.50,2.89
140769,14.00,50.00,3.57
132894,2.00,7.00,3.50
1866,1787.00,5427.00,3.04
54256,659.00,2250.50,3.42
115502,55.00,179.00,3.25
25805,293.00,1146.50,3.91
6376,80.00,279.50,3.49
149128,1.00,4.00,4.00
30781,5.00,17.00,3.40
113795,2.00,8.50,4.25
73614,26.00,97.00,3.73
73261,5.00,15.50,3.10
112469,14.00,37.00,2.64
47356,8.00,24.50,3.06
129317,1.00,3.00,3.00
325,1077.00,2866.50,2.66
8794,32.00,119.50,3.73
133881,4.00,13.50,3.38
140393,4.00,12.50,3.12
137654,1.00,3.50,3.50
62671,6.00,15.50,2.58
73818,15.00,57.50,3.83
121699,5.00,18.50,3.70
79236,2.00,8.00,4.00
127254,3.00,8.50,2.83
110163,1.00,4.00,4.00
4318,803.00,2592.00,3.23
27509,68.00,212.00,3.12
137389,3.00,8.00,2.67
2430,1006.00,3125.50,3.11
146364,1.00,1.00,1.00
147456,1.00,3.00,3.00
142330,1.00,2.00,2.00
1425,2191.00,7057.00,3.22
8994,65.00,204.00,3.14
70726,38.00,110.00,2.89
117156,2.00,6.00,3.00
97815,2.00,7.50,3.75
5588,346.00,1010.00,2.92
95773,25.00,82.50,3.30
109207,6.00,15.50,2.58
1784,23641.00,89666.00,3.79
2150,9960.00,36322.00,3.65
108493,1.00,3.50,3.50
124629,1.00,3.00,3.00
2699,15683.00,43236.00,2.76
129644,7.00,20.50,2.93
133264,1.00,3.00,3.00
143835,3.00,9.00,3.00
111548,1.00,5.00,5.00
36511,25.00,61.00,2.44
84510,11.00,27.50,2.50
91490,25.00,52.50,2.10
13,1648.00,5434.50,3.30
97870,245.00,899.50,3.67
5809,868.00,2724.00,3.14
100511,12.00,45.50,3.79
6489,9.00,20.50,2.28
45038,2.00,7.50,3.75
91741,4.00,18.00,4.50
106682,2.00,5.50,2.75
1837,575.00,1544.00,2.69
73515,37.00,112.50,3.04
147354,1.00,1.00,1.00
105386,60.00,167.50,2.79
2960,94.00,288.50,3.07
140206,1.00,4.50,4.50
26452,8.00,24.00,3.00
140243,2.00,5.00,2.50
5114,273.00,1056.50,3.87
149248,1.00,3.00,3.00
63121,20.00,65.50,3.27
4557,938.00,3227.50,3.44
6429,276.00,1026.00,3.72
101799,1.00,2.50,2.50
148367,16.00,58.00,3.62
27166,28.00,81.00,2.89
34032,19.00,71.50,3.76
56651,7.00,25.50,3.64
59607,99.00,350.00,3.54
112980,2.00,7.00,3.50
110580,4.00,11.00,2.75
66365,45.00,140.00,3.11
108074,1.00,2.00,2.00
8651,159.00,561.00,3.53
125878,2.00,4.50,2.25
144316,3.00,10.50,3.50
147274,1.00,3.00,3.00
114775,1.00,2.50,2.50
1147,3935.00,16292.50,4.14
62796,38.00,108.50,2.86
27711,18.00,57.00,3.17
4412,140.00,275.50,1.97
82022,33.00,96.00,2.91
146160,1.00,2.50,2.50
2617,18649.00,59054.50,3.17
5749,281.00,885.00,3.15
119904,6.00,21.00,3.50
3865,1014.00,3336.50,3.29
109256,3.00,10.50,3.50
7753,107.00,385.50,3.60
79222,10.00,30.00,3.00
71376,12.00,32.00,2.67
90009,10.00,36.00,3.60
88166,4.00,11.00,2.75
57502,176.00,668.50,3.80
109697,20.00,67.00,3.35
87298,348.00,1150.50,3.31
2148,1163.00,3432.00,2.95
58945,12.00,39.00,3.25
138328,2.00,3.50,1.75
124279,1.00,4.50,4.50
118522,1.00,2.00,2.00
2124,9100.00,28855.50,3.17
60538,73.00,188.00,2.58
5951,254.00,807.00,3.18
132074,13.00,47.50,3.65
56006,10.00,39.00,3.90
86854,5.00,14.50,2.90
25979,5.00,15.00,3.00
5064,5836.00,22131.00,3.79
100717,46.00,145.00,3.15
6487,52.00,169.00,3.25
84641,4.00,14.00,3.50
149486,1.00,3.00,3.00
147833,1.00,5.00,5.00
146590,1.00,3.00,3.00
127198,208.00,757.50,3.64
65845,19.00,58.00,3.05
82261,12.00,43.00,3.58
1141,7.00,15.50,2.21
87954,6.00,15.00,2.50
129826,8.00,19.00,2.38
120444,2.00,3.50,1.75
2016,893.00,2331.50,2.61
78022,34.00,107.50,3.16
141868,3.00,9.00,3.00
4603,433.00,1111.00,2.57
143861,2.00,5.50,2.75
142695,2.00,4.50,2.25
133123,12.00,34.50,2.88
138632,5.00,16.50,3.30
115526,2.00,5.50,2.75
124973,1.00,2.50,2.50
150156,1.00,3.50,3.50
102870,2.00,8.50,4.25
149662,4.00,14.00,3.50
91110,2.00,5.50,2.75
117111,4.00,11.50,2.88
58564,2.00,7.00,3.50
139841,1.00,3.50,3.50
63393,170.00,392.50,2.31
27305,12.00,39.50,3.29
71139,7.00,22.50,3.21
33288,163.00,608.50,3.73
124775,2.00,7.50,3.75
112798,1.00,2.00,2.00
59867,3.00,10.00,3.33
1733,567.00,1858.00,3.28
418,703.00,1902.50,2.71
7290,27.00,86.00,3.19
119975,2.00,4.50,2.25
115913,4.00,7.00,1.75
4951,1366.00,4448.00,3.26
101476,6.00,18.50,3.08
5514,24.00,63.00,2.62
54771,594.00,1783.00,3.00
60020,88.00,295.50,3.36
89896,69.00,253.00,3.67
38473,9.00,31.50,3.50
31645,9.00,31.00,3.44
92496,41.00,151.50,3.70
26223,1.00,3.00,3.00
120280,1.00,2.50,2.50
2764,3114.00,11119.00,3.57
6975,1047.00,3934.00,3.76
31948,35.00,134.00,3.83
2641,9532.00,29491.00,3.09
80748,109.00,392.50,3.60
145610,1.00,2.50,2.50
35629,12.00,40.00,3.33
140962,6.00,14.00,2.33
2371,7244.00,24797.50,3.42
146520,1.00,4.50,4.50
94076,1.00,3.50,3.50
144288,3.00,7.50,2.50
111774,2.00,7.00,3.50
48901,12.00,36.00,3.00
38164,24.00,89.00,3.71
127302,7.00,16.00,2.29
86819,1.00,3.50,3.50
2116,5918.00,19310.00,3.26
54004,1193.00,3460.00,2.90
189,343.00,1031.50,3.01
137934,1.00,1.50,1.50
118824,1.00,4.00,4.00
8656,535.00,2154.00,4.03
7096,293.00,1175.00,4.01
140355,2.00,7.50,3.75
146068,1.00,2.50,2.50
126597,1.00,3.50,3.50
145418,36.00,122.00,3.39
141684,8.00,29.50,3.69
107846,7.00,22.50,3.21
26055,152.00,580.00,3.82
110501,406.00,1494.00,3.68
4325,244.00,957.00,3.92
4143,704.00,1534.50,2.18
87520,1536.00,4389.50,2.86
66,2544.00,5510.50,2.17
105176,4.00,8.00,2.00
5967,13.00,32.50,2.50
6112,16.00,37.00,2.31
115676,4.00,16.00,4.00
73141,1.00,5.00,5.00
7342,47.00,120.00,2.55
7449,468.00,1126.50,2.41
5077,275.00,852.50,3.10
87952,3.00,7.00,2.33
147140,4.00,13.50,3.38
142853,1.00,2.50,2.50
7894,358.00,1288.50,3.60
996,3457.00,10402.00,3.01
6724,1347.00,5236.00,3.89
3821,3269.00,7367.00,2.25
72035,27.00,93.50,3.46
134599,1.00,4.00,4.00
58047,1612.00,5776.00,3.58
26682,18.00,45.50,2.53
129838,4.00,14.00,3.50
141646,2.00,5.50,2.75
135667,1.00,3.00,3.00
127220,2.00,6.50,3.25
144322,4.00,13.50,3.38
127100,1.00,3.50,3.50
72407,1640.00,3989.00,2.43
6298,448.00,1066.50,2.38
27105,7.00,23.50,3.36
27092,8.00,28.00,3.50
139074,1.00,5.00,5.00
2979,340.00,790.50,2.33
96868,33.00,128.00,3.88
3058,66.00,147.50,2.23
150540,1.00,0.50,0.50
3851,422.00,1574.00,3.73
136960,1.00,1.50,1.50
5482,207.00,417.00,2.01
913,13674.00,56672.00,4.14
136528,2.00,3.50,1.75
135785,1.00,4.00,4.00
150655,1.00,1.00,1.00
141118,3.00,10.50,3.50
146344,2.00,5.00,2.50
139529,1.00,0.50,0.50
1675,128.00,409.00,3.20
5472,456.00,1567.50,3.44
3492,81.00,265.50,3.28
144154,2.00,6.00,3.00
148867,11.00,27.50,2.50
51820,14.00,47.50,3.39
73991,2.00,3.50,1.75
67809,2.00,5.50,2.75
1884,8887.00,33148.50,3.73
71187,13.00,41.00,3.15
4836,185.00,636.00,3.44
139835,1.00,2.50,2.50
113466,2.00,7.00,3.50
80500,9.00,31.00,3.44
27801,1529.00,5524.00,3.61
8599,20.00,59.00,2.95
83184,18.00,67.50,3.75
111,28402.00,116465.00,4.10
114453,11.00,31.50,2.86
110739,1.00,3.50,3.50
146984,4.00,11.00,2.75
80337,11.00,44.00,4.00
83138,8.00,22.50,2.81
1308,28.00,78.50,2.80
97806,2.00,8.00,4.00
113209,3.00,9.00,3.00
85777,75.00,263.00,3.51
73772,14.00,49.50,3.54
5199,223.00,775.50,3.48
133753,18.00,53.50,2.97
27451,12.00,40.00,3.33
119084,3.00,7.50,2.50
82739,26.00,88.50,3.40
105805,2.00,7.00,3.50
70133,66.00,215.00,3.26
5238,243.00,897.00,3.69
120534,3.00,9.50,3.17
143383,2.00,6.50,3.25
148388,1.00,1.50,1.50
81516,201.00,613.50,3.05
92167,3.00,10.50,3.50
134553,2.00,6.00,3.00
653,16085.00,51788.50,3.22
7099,4161.00,16887.00,4.06
156,1737.00,6146.00,3.54
117678,2.00,5.00,2.50
1762,1494.00,4125.00,2.76
61470,23.00,72.50,3.15
129528,3.00,10.50,3.50
7028,685.00,2458.00,3.59
4923,89.00,306.00,3.44
137365,1.00,3.00,3.00
6482,1626.00,2921.50,1.80
108581,2.00,5.50,2.75
70593,3.00,9.00,3.00
7336,56.00,180.50,3.22
91273,73.00,250.50,3.43
112974,12.00,38.00,3.17
121785,1.00,2.50,2.50
80208,1.00,2.00,2.00
102845,1.00,4.00,4.00
5093,1710.00,4441.50,2.60
71254,968.00,2897.00,2.99
148773,2.00,5.50,2.75
26094,259.00,1024.50,3.96
105665,1.00,2.50,2.50
140954,1.00,2.50,2.50
108983,274.00,1065.50,3.89
80864,313.00,976.00,3.12
141480,2.00,3.00,1.50
147324,2.00,6.00,3.00
7409,6.00,13.50,2.25
102197,1.00,2.00,2.00
3819,1836.00,7476.00,4.07
7346,2557.00,8464.50,3.31
104103,1.00,4.50,4.50
135414,1.00,2.00,2.00
139321,1.00,2.50,2.50
131498,1.00,2.50,2.50
33677,223.00,767.50,3.44
4962,121.00,308.00,2.55
33426,4.00,16.00,4.00
6366,95.00,295.50,3.11
140363,1.00,5.00,5.00
435,14918.00,38441.50,2.58
1,60424.00,235339.50,3.89
1584,22076.00,80744.00,3.66
68175,15.00,50.50,3.37
5325,1051.00,3929.00,3.74
1175,7836.00,31058.00,3.96
7488,49.00,174.50,3.56
121787,7.00,15.50,2.21
90260,3.00,10.50,3.50
116895,2.00,6.50,3.25
122327,1.00,2.50,2.50
1734,1920.00,7591.50,3.95
1023,3405.00,12776.00,3.75
108149,11.00,42.00,3.82
34416,7.00,23.00,3.29
148669,1.00,3.00,3.00
141960,5.00,11.00,2.20
114620,1.00,4.00,4.00
6391,52.00,171.00,3.29
5174,81.00,255.50,3.15
137863,18.00,55.00,3.06
104504,1.00,2.50,2.50
106098,1.00,4.00,4.00
42900,159.00,581.00,3.65
47956,53.00,167.50,3.16
109853,64.00,227.50,3.55
88114,16.00,44.50,2.78
140036,3.00,9.50,3.17
59615,5521.00,16229.50,2.94
5164,136.00,330.00,2.43
30808,12.00,36.50,3.04
150544,2.00,3.00,1.50
90466,1.00,2.50,2.50
115951,7.00,13.50,1.93
80950,2.00,5.00,2.50
67876,2.00,5.50,2.75
134817,2.00,5.00,2.50
59775,1.00,0.50,0.50
112674,1.00,5.00,5.00
26184,43.00,163.50,3.80
109399,10.00,25.50,2.55
142366,8.00,26.00,3.25
138806,2.00,8.00,4.00
132280,1.00,4.50,4.50
105364,12.00,39.00,3.25
147921,10.00,24.00,2.40
113139,5.00,10.50,2.10
83277,3.00,8.50,2.83
88756,7.00,15.00,2.14
58874,22.00,88.00,4.00
88816,5.00,8.00,1.60
66808,64.00,122.50,1.91
113618,1.00,3.50,3.50
82667,463.00,1714.00,3.70
2128,248.00,818.00,3.30
105130,17.00,54.00,3.18
442,19493.00,59131.00,3.03
91564,2.00,6.50,3.25
146523,1.00,1.00,1.00
69766,2.00,7.50,3.75
429,1533.00,3614.00,2.36
54196,60.00,206.00,3.43
121025,1.00,3.00,3.00
148070,3.00,12.00,4.00
3932,1564.00,5576.50,3.57
1547,282.00,912.50,3.24
39481,33.00,113.50,3.44
347,1620.00,5540.50,3.42
148626,276.00,1087.00,3.94
57655,49.00,161.50,3.30
92920,141.00,499.00,3.54
128324,8.00,23.00,2.88
138368,1.00,2.00,2.00
31374,99.00,378.00,3.82
103166,4.00,16.00,4.00
57027,14.00,43.50,3.11
87511,2.00,5.00,2.50
134704,8.00,25.50,3.19
93785,5.00,10.50,2.10
60145,3.00,10.50,3.50
132335,8.00,29.00,3.62
115631,1.00,0.50,0.50
78037,6.00,17.00,2.83
137926,1.00,3.00,3.00
6338,1138.00,3063.50,2.69
8241,66.00,166.00,2.52
83,616.00,2251.00,3.65
61037,54.00,196.50,3.64
26042,3.00,9.00,3.00
108257,2.00,5.50,2.75
129834,1.00,0.50,0.50
556,1254.00,4982.50,3.97
6862,771.00,2514.00,3.26
90268,44.00,143.50,3.26
5719,31.00,76.50,2.47
145307,2.00,3.50,1.75
54652,4.00,12.00,3.00
143065,2.00,6.00,3.00
154,3167.00,12039.00,3.80
32395,47.00,145.50,3.10
5702,10.00,20.00,2.00
110546,1.00,3.50,3.50
148080,2.00,7.50,3.75
98623,9.00,28.50,3.17
73158,4.00,13.00,3.25
7919,164.00,634.00,3.87
113234,5.00,14.00,2.80
147400,3.00,10.00,3.33
145344,1.00,2.50,2.50
140194,1.00,4.00,4.00
26950,21.00,60.50,2.88
93676,11.00,29.50,2.68
78723,11.00,42.50,3.86
26582,22.00,71.00,3.23
91770,3.00,8.50,2.83
140569,1.00,3.00,3.00
145162,1.00,3.50,3.50
404,90.00,299.00,3.32
6118,111.00,419.50,3.78
96467,136.00,445.50,3.28
69284,30.00,97.00,3.23
37837,21.00,68.50,3.26
109199,14.00,38.50,2.75
62437,577.00,1825.50,3.16
78268,22.00,76.00,3.45
6262,32.00,103.50,3.23
116779,9.00,24.00,2.67
96009,10.00,29.50,2.95
93070,1.00,3.50,3.50
3174,8725.00,30701.00,3.52
7076,1787.00,6682.00,3.74
47254,304.00,983.00,3.23
8990,35.00,99.50,2.84
134684,5.00,21.00,4.20
150868,1.00,3.00,3.00
8663,56.00,191.50,3.42
118352,1.00,2.50,2.50
143969,8.00,32.50,4.06
135184,5.00,16.50,3.30
113845,1.00,4.00,4.00
1929,769.00,2880.50,3.75
103816,26.00,83.00,3.19
8755,86.00,318.50,3.70
49282,150.00,331.00,2.21
123534,2.00,6.50,3.25
118260,13.00,36.00,2.77
7900,38.00,110.00,2.89
26051,60.00,216.00,3.60
70797,5.00,12.50,2.50
6479,40.00,122.50,3.06
129640,2.00,7.00,3.50
85389,4.00,12.50,3.12
81688,7.00,23.00,3.29
2165,1014.00,3256.50,3.21
85686,11.00,23.00,2.09
86559,11.00,35.00,3.18
138326,2.00,4.50,2.25
149430,1.00,2.00,2.00
105213,802.00,2564.50,3.20
2955,30.00,50.50,1.68
127021,15.00,53.50,3.57
95491,15.00,54.50,3.63
147829,4.00,15.00,3.75
117,1302.00,4675.00,3.59
8971,73.00,251.00,3.44
82834,9.00,28.00,3.11
3229,26.00,86.00,3.31
113976,3.00,7.50,2.50
142458,1.00,4.50,4.50
1834,4693.00,18188.50,3.88
3483,2270.00,7333.00,3.23
227,4774.00,14648.50,3.07
104664,1.00,1.50,1.50
6569,49.00,119.00,2.43
100840,4.00,13.50,3.38
128171,2.00,3.50,1.75
143076,1.00,3.00,3.00
1077,7509.00,28834.00,3.84
1052,49.00,166.00,3.39
86438,3.00,11.00,3.67
116839,19.00,71.00,3.74
43699,50.00,178.00,3.56
139203,1.00,2.50,2.50
132553,1.00,4.00,4.00
111913,24.00,91.00,3.79
125958,9.00,25.50,2.83
84660,1.00,3.50,3.50
123310,6.00,16.50,2.75
102762,6.00,20.00,3.33
138486,1.00,4.00,4.00
94419,1.00,2.00,2.00
1056,750.00,2595.00,3.46
105700,6.00,11.00,1.83
82382,9.00,33.00,3.67
5586,17.00,52.50,3.09
131548,3.00,4.00,1.33
127230,1.00,4.00,4.00
104272,404.00,1521.00,3.76
4328,151.00,439.50,2.91
1720,68.00,153.00,2.25
138108,1.00,1.50,1.50
126438,1.00,3.00,3.00
32882,62.00,200.00,3.23
1282,13672.00,50507.00,3.69
138496,1.00,2.50,2.50
107664,2.00,5.00,2.50
121009,3.00,7.50,2.50
109804,1.00,2.50,2.50
8016,537.00,1951.00,3.63
93512,356.00,1170.00,3.29
81546,7.00,22.50,3.21
45183,401.00,1420.00,3.54
100585,1.00,3.50,3.50
5628,683.00,2314.00,3.39
137488,1.00,1.00,1.00
149434,1.00,4.00,4.00
132060,1.00,1.00,1.00
4860,51.00,122.00,2.39
132790,3.00,8.50,2.83
131522,1.00,3.50,3.50
84691,1.00,3.00,3.00
2761,9546.00,36589.50,3.83
3289,402.00,1500.00,3.73
90061,30.00,90.50,3.02
27780,3.00,8.50,2.83
41691,11.00,44.50,4.05
32419,12.00,45.50,3.79
5157,73.00,231.00,3.16
5495,75.00,208.00,2.77
61248,1156.00,3607.00,3.12
94306,3.00,6.00,2.00
86856,4.00,12.50,3.12
104798,2.00,7.00,3.50
124344,1.00,2.50,2.50
52319,1245.00,4823.00,3.87
78544,151.00,547.00,3.62
6602,119.00,387.50,3.26
82904,34.00,112.00,3.29
111228,5.00,15.50,3.10
128269,1.00,0.50,0.50
141896,1.00,5.00,5.00
8884,363.00,1099.50,3.03
26085,320.00,1150.00,3.59
108766,3.00,11.00,3.67
8892,46.00,105.00,2.28
6471,49.00,163.50,3.34
83227,5.00,15.50,3.10
97600,2.00,7.00,3.50
150778,1.00,4.00,4.00
91972,81.00,235.50,2.91
104805,1.00,1.00,1.00
107858,3.00,4.00,1.33
124350,1.00,1.00,1.00
114571,1.00,3.00,3.00
118856,2.00,6.50,3.25
5051,1032.00,3700.00,3.59
64716,2290.00,8589.00,3.75
8491,666.00,2656.00,3.99
93821,10.00,36.00,3.60
117989,1.00,3.00,3.00
123113,3.00,7.50,2.50
26027,9.00,24.00,2.67
81111,16.00,58.50,3.66
132010,1.00,4.00,4.00
107863,1.00,3.00,3.00
54272,6669.00,23196.00,3.48
202,421.00,1259.00,2.99
114396,11.00,29.00,2.64
1345,9694.00,33159.00,3.42
88371,3.00,10.00,3.33
102167,9.00,32.00,3.56
40342,66.00,194.50,2.95
125866,1.00,2.00,2.00
78957,2.00,7.00,3.50
2471,5896.00,15145.50,2.57
97304,4323.00,16631.50,3.85
58295,2325.00,8423.50,3.62
104691,4.00,9.50,2.38
136834,7.00,13.50,1.93
116433,2.00,2.00,1.00
91766,4.00,10.00,2.50
110631,1.00,3.00,3.00
61075,290.00,1000.50,3.45
6929,4.00,10.00,2.50
122437,3.00,7.50,2.50
1432,1387.00,3985.50,2.87
111759,4916.00,19259.00,3.92
5203,57.00,173.50,3.04
140479,1.00,2.00,2.00
133119,4.00,6.00,1.50
133227,1.00,3.00,3.00
88911,56.00,208.50,3.72
47384,150.00,385.00,2.57
101097,34.00,106.00,3.12
129399,12.00,39.50,3.29
147348,3.00,11.50,3.83
146710,2.00,5.00,2.50
134633,1.00,5.00,5.00
6457,238.00,865.00,3.63
44849,271.00,916.00,3.38
105187,4.00,15.00,3.75
83763,12.00,35.50,2.96
123221,1.00,2.00,2.00
8802,8.00,24.50,3.06
115475,6.00,22.00,3.67
126749,8.00,19.00,2.38
132979,14.00,39.50,2.82
107928,4.00,11.50,2.88
149888,1.00,0.50,0.50
69,4894.00,17383.00,3.55
65230,1184.00,3921.00,3.31
4793,97.00,341.00,3.52
135691,1.00,0.50,0.50
5066,1897.00,6440.50,3.40
3797,273.00,625.00,2.29
3292,111.00,409.00,3.68
41810,15.00,51.00,3.40
6915,10.00,24.00,2.40
136778,2.00,7.50,3.75
80264,7.00,22.50,3.21
117113,2.00,5.50,2.75
147609,1.00,4.50,4.50
70229,19.00,49.50,2.61
107675,7.00,22.00,3.14
118006,1.00,3.00,3.00
115078,1.00,3.50,3.50
521,2225.00,7404.00,3.33
89804,1343.00,4866.00,3.62
49644,22.00,73.50,3.34
70237,5.00,15.50,3.10
110798,2.00,9.00,4.50
138958,1.00,1.50,1.50
8885,84.00,252.00,3.00
27496,8.00,20.50,2.56
32994,2.00,7.50,3.75
4370,12458.00,40242.50,3.23
136750,1.00,4.00,4.00
112226,13.00,41.00,3.15
146852,1.00,1.00,1.00
140743,2.00,9.00,4.50
3326,998.00,2752.00,2.76
1036,33423.00,131508.50,3.93
8533,5287.00,19895.00,3.76
38095,262.00,1002.00,3.82
115996,5.00,19.00,3.80
117360,1.00,0.50,0.50
1912,8538.00,31282.50,3.66
37386,2716.00,7917.50,2.92
89590,11.00,38.50,3.50
46748,15.00,50.00,3.33
131812,1.00,3.00,3.00
112948,1.00,3.50,3.50
412,4712.00,16749.50,3.55
100737,127.00,395.00,3.11
6144,71.00,272.00,3.83
94985,307.00,1049.00,3.42
8868,119.00,344.50,2.89
130458,13.00,35.00,2.69
133177,1.00,3.50,3.50
92224,2.00,6.50,3.25
48780,14925.00,60591.00,4.06
5954,5152.00,19724.50,3.83
42958,169.00,598.00,3.54
100591,2.00,5.50,2.75
116291,1.00,3.00,3.00
30800,11.00,40.50,3.68
140104,2.00,6.00,3.00
98241,6.00,24.50,4.08
91233,233.00,907.00,3.89
25912,9.00,30.50,3.39
144170,4.00,7.00,1.75
3911,11544.00,44127.00,3.82
50068,2685.00,10257.50,3.82
137060,2.00,4.00,2.00
123196,2.00,7.00,3.50
33685,64.00,127.00,1.98
131393,2.00,1.00,0.50
72292,7.00,27.00,3.86
26889,3.00,9.50,3.17
113860,2.00,8.50,4.25
112515,514.00,1780.00,3.46
26219,38.00,130.00,3.42
104971,3.00,11.50,3.83
53847,6.00,22.00,3.67
115915,5.00,17.00,3.40
102233,3.00,10.00,3.33
145,13796.00,44980.50,3.26
27705,63.00,175.50,2.79
6875,76.00,246.50,3.24
104039,1.00,1.00,1.00
79725,12.00,45.50,3.79
105776,3.00,7.00,2.33
119804,2.00,6.00,3.00
147208,2.00,3.50,1.75
832,15922.00,55062.00,3.46
2375,4022.00,11624.00,2.89
40870,668.00,2600.50,3.89
65672,31.00,101.50,3.27
81061,9.00,29.50,3.28
103867,52.00,181.00,3.48
73929,538.00,1384.00,2.57
75,576.00,1424.00,2.47
5505,2510.00,8464.00,3.37
781,2087.00,7160.00,3.43
26246,183.00,680.50,3.72
136548,3.00,7.00,2.33
86166,11.00,34.50,3.14
3,15267.00,48550.50,3.18
98809,5221.00,19661.00,3.77
6122,573.00,2182.50,3.81
146860,1.00,0.50,0.50
121019,3.00,7.50,2.50
121318,1.00,3.50,3.50
121119,1.00,4.00,4.00
6831,14.00,33.00,2.36
46865,341.00,668.50,1.96
1604,829.00,2437.00,2.94
68874,43.00,153.50,3.57
110564,3.00,6.00,2.00
63226,11.00,38.50,3.50
125231,6.00,16.00,2.67
97876,1.00,3.00,3.00
585,10960.00,28653.50,2.61
139757,26.00,95.00,3.65
71178,26.00,98.00,3.77
139861,18.00,64.00,3.56
102284,1.00,4.00,4.00
144506,3.00,9.00,3.00
94939,64.00,240.50,3.76
111105,2.00,6.00,3.00
88742,1.00,0.50,0.50
6210,108.00,338.00,3.13
33487,99.00,352.00,3.56
3065,40.00,130.00,3.25
130762,1.00,0.50,0.50
144554,3.00,10.50,3.50
66620,2.00,6.00,3.00
144974,1.00,4.00,4.00
3476,5530.00,20347.50,3.68
79633,18.00,61.50,3.42
131122,2.00,6.00,3.00
87061,1.00,4.50,4.50
92204,9.00,31.50,3.50
129905,1.00,5.00,5.00
117845,3.00,9.00,3.00
83424,51.00,176.00,3.45
82315,9.00,28.00,3.11
83756,7.00,24.50,3.50
139066,1.00,0.50,0.50
148934,1.00,3.50,3.50
1320,14987.00,46382.50,3.09
348,8433.00,31068.50,3.68
3068,2484.00,9606.50,3.87
73121,1.00,3.50,3.50
75977,1.00,2.50,2.50
9009,10.00,27.00,2.70
104837,2.00,4.50,2.25
5061,126.00,385.00,3.06
43838,55.00,150.00,2.73
135557,4.00,14.50,3.62
533,3981.00,11642.00,2.92
917,1188.00,4298.00,3.62
27815,1380.00,5442.50,3.94
135617,2.00,6.00,3.00
540,5228.00,14250.50,2.73
120114,3.00,7.50,2.50
98799,11.00,26.00,2.36
132432,3.00,10.50,3.50
102332,1.00,1.50,1.50
1129,9792.00,32941.00,3.36
55286,290.00,1018.50,3.51
77156,8.00,27.50,3.44
131688,1.00,0.50,0.50
109514,8.00,21.00,2.62
91216,4.00,13.50,3.38
150006,1.00,3.00,3.00
144584,3.00,10.50,3.50
3384,1773.00,6737.00,3.80
58162,844.00,2787.00,3.30
26523,52.00,146.50,2.82
3299,905.00,2114.00,2.34
3041,498.00,895.00,1.80
82536,8.00,24.50,3.06
149800,1.00,2.50,2.50
8252,28.00,83.00,2.96
25903,24.00,81.50,3.40
74967,13.00,32.50,2.50
2628,33306.00,103110.50,3.10
6048,21.00,68.50,3.26
6913,27.00,66.00,2.44
108237,8.00,23.00,2.88
3183,211.00,732.00,3.47
122423,6.00,15.00,2.50
91517,4.00,14.50,3.62
110645,22.00,70.00,3.18
60133,51.00,160.00,3.14
26853,2.00,4.50,2.25
61451,13.00,49.00,3.77
72854,6.00,22.50,3.75
135186,3.00,9.50,3.17
124825,1.00,0.50,0.50
140255,1.00,4.50,4.50
100332,1.00,3.50,3.50
114180,1559.00,5259.00,3.37
111266,11.00,40.00,3.64
107627,57.00,209.00,3.67
107883,157.00,608.00,3.87
76277,7.00,23.50,3.36
106549,5.00,14.00,2.80
47274,118.00,447.00,3.79
122399,1.00,3.00,3.00
76079,361.00,1148.00,3.18
5487,31.00,74.50,2.40
127208,40.00,119.50,2.99
131872,1.00,3.00,3.00
44800,42.00,127.00,3.02
75395,249.00,751.50,3.02
74337,4.00,14.50,3.62
145072,2.00,7.50,3.75
106202,1.00,3.00,3.00
81804,197.00,689.50,3.50
56379,112.00,393.00,3.51
42543,10.00,30.50,3.05
4678,1964.00,6822.00,3.47
83978,3.00,7.50,2.50
128695,14.00,45.50,3.25
70507,16.00,56.00,3.50
136439,1.00,2.50,2.50
1722,13711.00,44318.50,3.23
7000,1152.00,3249.00,2.82
4439,259.00,943.50,3.64
145524,2.00,7.50,3.75
142184,4.00,16.50,4.12
121863,1.00,3.00,3.00
3799,1242.00,2458.00,1.98
51103,8.00,25.00,3.12
91362,2.00,6.00,3.00
119977,3.00,6.00,2.00
69518,5.00,8.50,1.70
